2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315923357
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316389259
2019-10-16 10:49:31-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012200587
2019-10-16 10:49:31-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315924467
2019-10-16 10:49:31-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316394425
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:32-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316394515
2019-10-16 10:49:32-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012200586
2019-10-16 10:49:33-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316067615
2019-10-16 10:49:33-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315923105
2019-10-16 10:49:33-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316397763
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000316004809
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316313349
2019-10-16 10:49:34-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:34-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316310281
2019-10-16 10:49:35-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:35-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:35-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316311987
2019-10-16 10:49:35-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:35-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功4080
2019-10-16 10:49:35-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012200551
2019-10-16 10:49:35-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316067091
2019-10-16 10:49:36-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316312165
2019-10-16 10:49:36-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:36-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:36-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316309901
2019-10-16 10:49:36-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:36-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012200549
2019-10-16 10:49:36-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316322139
2019-10-16 10:49:37-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316310197
2019-10-16 10:49:37-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功4080
2019-10-16 10:49:37-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:37-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:37-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316322407
2019-10-16 10:49:37-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2620
2019-10-16 10:49:38-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功4080
2019-10-16 10:49:38-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316337903
2019-10-16 10:49:38-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012200548
2019-10-16 10:49:38-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316314899
2019-10-16 10:49:38-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据E20190000316014761
2019-10-16 10:49:38-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2571
2019-10-16 10:49:39-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2571
2019-10-16 10:49:39-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2571
